acc_x[mg],acc_y[mg],acc_z[mg],gyro_x[dps],gyro_y[dps],gyro_z[dps]
-966,-100,244,3.36,-1.26,-1.33
-966,-94,246,2.45,-1.26,-0.77
-967,-99,245,0.91,-1.19,-0.35
-966,-105,247,-0.42,-1.19,-0.07
-965,-101,246,-0.91,-1.19,-0.07
-968,-90,246,-0.91,-1.12,0.0
-969,-92,243,-1.96,-0.98,0.28
-966,-108,240,-3.78,-0.84,0.49
-967,-123,237,-4.13,-0.7,0.28
-970,-119,237,-2.1,-0.63,0.0
-973,-93,239,0.42,-0.63,-0.21
-969,-76,244,0.84,-0.77,0.0
-966,-82,241,-1.19,-0.84,0.14
-969,-104,236,-2.87,-0.84,0.07
-972,-114,236,-1.96,-0.84,-0.49
-970,-97,237,0.91,-0.91,-1.05
-972,-81,241,2.45,-1.05,-1.12
-970,-84,245,1.47,-1.19,-1.05
-968,-97,243,0.28,-1.19,-1.12
-965,-107,242,0.21,-1.12,-1.26
-965,-107,239,0.98,-1.12,-1.4
-968,-103,241,1.75,-1.05,-1.33
-970,-102,241,1.54,-1.05,-1.19
-968,-104,242,0.91,-1.05,-1.05
-967,-109,243,0.56,-0.98,-0.91
-964,-110,244,0.49,-0.91,-0.84
-967,-104,244,0.7,-0.91,-0.63
-966,-98,245,0.77,-0.98,-0.21
-964,-101,246,-0.07,-0.84,0.07
-965,-102,245,-0.84,-0.7,0.21
-969,-101,244,-1.05,-0.63,0.21
-968,-97,245,-1.19,-0.63,0.28
-965,-95,242,-1.47,-0.63,0.35
-968,-101,244,-1.75,-0.56,0.35
-966,-106,244,-1.96,-0.49,0.35
-965,-105,240,-1.26,-0.42,0.28
-968,-108,240,-0.49,-0.35,0.28
-968,-108,241,0.14,-0.35,0.21
-968,-106,245,0.91,-0.28,0.28
-965,-102,244,1.61,-0.14,0.35
-966,-103,243,1.82,0.14,0.35
